Year,Quarter,Month,Day,Average of FILING_DECISION_SORT,DEF_RACE
2023,Qtr 1,January,17,66.67%,White
2023,Qtr 1,January,18,0.00%,Black
2023,Qtr 1,January,18,33.33%,Latino
2023,Qtr 1,January,18,33.33%,White
2023,Qtr 1,January,19,0.00%,Latino
2023,Qtr 1,January,19,25.00%,White
2023,Qtr 1,January,20,0.00%,Missing/Unknown
2023,Qtr 1,January,20,0.00%,Asian
2023,Qtr 1,January,20,0.00%,Black
2023,Qtr 1,January,20,11.11%,Latino
2023,Qtr 1,January,20,0.00%,White
2023,Qtr 1,January,22,100.00%,Asian
2023,Qtr 1,January,22,100.00%,Black
2023,Qtr 1,January,22,0.00%,Latino
2023,Qtr 1,January,22,33.33%,White
2023,Qtr 1,January,23,33.33%,Asian
2023,Qtr 1,January,23,0.00%,Latino
2023,Qtr 1,January,23,50.00%,White
2023,Qtr 1,January,24,0.00%,Missing/Unknown
2023,Qtr 1,January,24,33.33%,Latino
2023,Qtr 1,January,24,50.00%,White
2023,Qtr 1,January,25,0.00%,Asian
2023,Qtr 1,January,25,10.00%,Latino
2023,Qtr 1,January,25,33.33%,White
2023,Qtr 1,January,26,0.00%,Asian
2023,Qtr 1,January,26,100.00%,Black
2023,Qtr 1,January,26,0.00%,Latino
2023,Qtr 1,January,26,66.67%,White
2023,Qtr 1,January,27,0.00%,Black
2023,Qtr 1,January,27,50.00%,Latino
2023,Qtr 1,January,27,25.00%,White
2023,Qtr 1,January,28,0.00%,Latino
2023,Qtr 1,January,29,0.00%,Black
2023,Qtr 1,January,30,33.33%,Latino
2023,Qtr 1,January,30,66.67%,White
2023,Qtr 1,January,31,25.00%,Latino
2023,Qtr 1,January,31,0.00%,White
2023,Qtr 1,February,1,0.00%,Black
2023,Qtr 1,February,1,0.00%,Latino
2023,Qtr 1,February,1,100.00%,White
2023,Qtr 1,February,2,0.00%,Black
2023,Qtr 1,February,2,50.00%,Latino
2023,Qtr 1,February,2,50.00%,White
2023,Qtr 1,February,3,0.00%,Missing/Unknown
2023,Qtr 1,February,3,100.00%,Black
2023,Qtr 1,February,3,0.00%,Latino
2023,Qtr 1,February,3,42.86%,White
2023,Qtr 1,February,5,33.33%,Latino
2023,Qtr 1,February,6,0.00%,Black
2023,Qtr 1,February,6,100.00%,Latino
2023,Qtr 1,February,6,0.00%,White
2023,Qtr 1,February,7,0.00%,Missing/Unknown
2023,Qtr 1,February,7,50.00%,Black
2023,Qtr 1,February,7,50.00%,Latino
2023,Qtr 1,February,7,50.00%,White
2023,Qtr 1,February,8,50.00%,Latino
2023,Qtr 1,February,8,66.67%,White
2023,Qtr 1,February,9,0.00%,Asian
2023,Qtr 1,February,9,0.00%,Latino
2023,Qtr 1,February,11,100.00%,White
2023,Qtr 1,February,12,0.00%,White
2023,Qtr 1,February,13,100.00%,Asian
2023,Qtr 1,February,13,20.00%,Latino
2023,Qtr 1,February,14,0.00%,Black
2023,Qtr 1,February,14,16.67%,Latino
2023,Qtr 1,February,14,0.00%,White
2023,Qtr 1,February,15,0.00%,Missing/Unknown
2023,Qtr 1,February,15,0.00%,Asian
2023,Qtr 1,February,15,33.33%,Black
2023,Qtr 1,February,15,33.33%,Latino
2023,Qtr 1,February,15,0.00%,White
2023,Qtr 1,February,16,40.00%,Latino
2023,Qtr 1,February,16,33.33%,White
2023,Qtr 1,February,17,0.00%,Latino
2023,Qtr 1,February,19,100.00%,Latino
2023,Qtr 1,February,21,0.00%,Asian
2023,Qtr 1,February,21,50.00%,Black
2023,Qtr 1,February,21,0.00%,Latino
2023,Qtr 1,February,21,0.00%,White
2023,Qtr 1,February,22,33.33%,Latino
2023,Qtr 1,February,22,0.00%,White
2023,Qtr 1,February,23,0.00%,Asian
2023,Qtr 1,February,23,0.00%,Black
2023,Qtr 1,February,23,0.00%,Latino
2023,Qtr 1,February,23,100.00%,White
2023,Qtr 1,February,24,0.00%,Asian
2023,Qtr 1,February,24,0.00%,Black
2023,Qtr 1,February,24,11.11%,Latino
2023,Qtr 1,February,26,0.00%,Latino
2023,Qtr 1,February,27,0.00%,Black
2023,Qtr 1,February,27,25.00%,Latino
2023,Qtr 1,February,27,20.00%,White
2023,Qtr 1,February,28,100.00%,Asian
2023,Qtr 1,February,28,33.33%,Latino
2023,Qtr 1,February,28,100.00%,White
2023,Qtr 1,March,1,0.00%,Asian
2023,Qtr 1,March,1,0.00%,Latino
2023,Qtr 1,March,1,0.00%,White
2023,Qtr 1,March,2,0.00%,Missing/Unknown
2023,Qtr 1,March,2,0.00%,Asian
2023,Qtr 1,March,2,0.00%,Black
2023,Qtr 1,March,2,0.00%,Latino
2023,Qtr 1,March,3,0.00%,Asian
2023,Qtr 1,March,3,66.67%,Latino
2023,Qtr 1,March,3,33.33%,White
2023,Qtr 1,March,6,0.00%,Black
2023,Qtr 1,March,6,0.00%,Latino
2023,Qtr 1,March,6,75.00%,White
2023,Qtr 1,March,7,100.00%,Asian
2023,Qtr 1,March,7,0.00%,Black
2023,Qtr 1,March,7,50.00%,Latino
2023,Qtr 1,March,7,33.33%,White
2023,Qtr 1,March,8,100.00%,Black
2023,Qtr 1,March,8,33.33%,Latino
2023,Qtr 1,March,8,50.00%,White
2023,Qtr 1,March,9,0.00%,Black
2023,Qtr 1,March,9,60.00%,Latino
2023,Qtr 1,March,9,33.33%,White
2023,Qtr 1,March,10,0.00%,Black
2023,Qtr 1,March,10,33.33%,Latino
2023,Qtr 1,March,10,0.00%,White
2023,Qtr 1,March,11,0.00%,Black
2023,Qtr 1,March,11,0.00%,Latino
2023,Qtr 1,March,13,100.00%,Missing/Unknown
2023,Qtr 1,March,13,0.00%,Asian
2023,Qtr 1,March,13,0.00%,White
2023,Qtr 1,March,14,50.00%,Black
2023,Qtr 1,March,14,100.00%,Latino
2023,Qtr 1,March,14,50.00%,White
2023,Qtr 1,March,15,33.33%,Latino
2023,Qtr 1,March,15,33.33%,White
2023,Qtr 1,March,16,0.00%,Black
2023,Qtr 1,March,16,0.00%,White
2023,Qtr 1,March,17,0.00%,Asian
2023,Qtr 1,March,17,0.00%,Black
2023,Qtr 1,March,17,0.00%,Latino
2023,Qtr 1,March,17,100.00%,White
2023,Qtr 1,March,18,100.00%,Asian
2023,Qtr 1,March,18,100.00%,Black
2023,Qtr 1,March,18,0.00%,Latino
2023,Qtr 1,March,18,66.67%,White
2023,Qtr 1,March,20,0.00%,Asian
2023,Qtr 1,March,20,33.33%,Black
2023,Qtr 1,March,20,20.00%,Latino
2023,Qtr 1,March,20,25.00%,White
2023,Qtr 1,March,21,33.33%,Latino
2023,Qtr 1,March,22,100.00%,Black
2023,Qtr 1,March,22,16.67%,Latino
2023,Qtr 1,March,22,66.67%,White
2023,Qtr 1,March,23,7.14%,Latino
2023,Qtr 1,March,23,33.33%,White
2023,Qtr 1,March,24,50.00%,Latino
2023,Qtr 1,March,26,0.00%,White
2023,Qtr 1,March,27,50.00%,Asian
2023,Qtr 1,March,27,75.00%,Latino
2023,Qtr 1,March,27,0.00%,White
2023,Qtr 1,March,28,33.33%,Black
2023,Qtr 1,March,28,50.00%,Latino
2023,Qtr 1,March,28,0.00%,White
2023,Qtr 1,March,29,40.00%,Latino
2023,Qtr 1,March,29,0.00%,White
2023,Qtr 1,March,30,0.00%,Asian
2023,Qtr 1,March,30,0.00%,Latino
2023,Qtr 1,March,30,100.00%,White
2023,Qtr 2,April,3,50.00%,Missing/Unknown
2023,Qtr 2,April,3,100.00%,Asian
2023,Qtr 2,April,3,0.00%,Black
2023,Qtr 2,April,3,25.00%,Latino
2023,Qtr 2,April,3,40.00%,White
2023,Qtr 2,April,4,0.00%,Missing/Unknown
2023,Qtr 2,April,4,50.00%,Black
2023,Qtr 2,April,4,22.22%,Latino
2023,Qtr 2,April,4,0.00%,White
2023,Qtr 2,April,5,0.00%,Asian
2023,Qtr 2,April,5,0.00%,Black
2023,Qtr 2,April,5,14.29%,Latino
2023,Qtr 2,April,5,60.00%,White
2023,Qtr 2,April,6,33.33%,Asian
2023,Qtr 2,April,6,12.50%,Latino
2023,Qtr 2,April,6,0.00%,White
2023,Qtr 2,April,7,0.00%,Latino
2023,Qtr 2,April,7,0.00%,White
2023,Qtr 2,April,8,100.00%,Black
2023,Qtr 2,April,8,50.00%,Latino
2023,Qtr 2,April,8,0.00%,White
2023,Qtr 2,April,9,0.00%,Latino
2023,Qtr 2,April,9,0.00%,White
2023,Qtr 2,April,10,0.00%,Asian
2023,Qtr 2,April,10,66.67%,Black
2023,Qtr 2,April,10,0.00%,Latino
2023,Qtr 2,April,10,100.00%,White
2023,Qtr 2,April,11,0.00%,Missing/Unknown
2023,Qtr 2,April,11,0.00%,Asian
2023,Qtr 2,April,11,100.00%,Black
2023,Qtr 2,April,11,25.00%,Latino
2023,Qtr 2,April,11,100.00%,White
2023,Qtr 2,April,12,55.56%,Latino
2023,Qtr 2,April,12,100.00%,White
2023,Qtr 2,April,13,0.00%,Latino
2023,Qtr 2,April,14,0.00%,Missing/Unknown
2023,Qtr 2,April,14,100.00%,Asian
2023,Qtr 2,April,14,50.00%,Latino
2023,Qtr 2,April,14,0.00%,White
2023,Qtr 2,April,15,50.00%,Black
2023,Qtr 2,April,16,0.00%,Latino
2023,Qtr 2,April,16,66.67%,White
2023,Qtr 2,April,17,100.00%,Asian
2023,Qtr 2,April,17,0.00%,Black
2023,Qtr 2,April,17,50.00%,Latino
2023,Qtr 2,April,17,33.33%,White
2023,Qtr 2,April,18,0.00%,Asian
2023,Qtr 2,April,18,0.00%,Black
2023,Qtr 2,April,18,0.00%,Latino
2023,Qtr 2,April,18,0.00%,White
2023,Qtr 2,April,19,25.00%,Latino
2023,Qtr 2,April,19,0.00%,White
2023,Qtr 2,April,20,0.00%,Latino
2023,Qtr 2,April,20,25.00%,White
2023,Qtr 2,April,21,0.00%,Black
2023,Qtr 2,April,21,40.00%,Latino
2023,Qtr 2,April,21,0.00%,White
2023,Qtr 2,April,22,100.00%,Black
2023,Qtr 2,April,22,100.00%,White
2023,Qtr 2,April,24,100.00%,Missing/Unknown
2023,Qtr 2,April,24,20.00%,Latino
2023,Qtr 2,April,24,50.00%,White
2023,Qtr 2,April,25,0.00%,Black
2023,Qtr 2,April,25,0.00%,Latino
2023,Qtr 2,April,25,0.00%,White
2023,Qtr 2,April,26,0.00%,Asian
2023,Qtr 2,April,26,0.00%,Black
2023,Qtr 2,April,26,16.67%,Latino
2023,Qtr 2,April,26,50.00%,White
2023,Qtr 2,April,27,33.33%,Latino
2023,Qtr 2,April,27,100.00%,White
2023,Qtr 2,April,28,33.33%,Asian
2023,Qtr 2,April,28,0.00%,Black
2023,Qtr 2,April,28,40.00%,Latino
2023,Qtr 2,April,28,60.00%,White
2023,Qtr 2,May,1,0.00%,Black
2023,Qtr 2,May,1,25.00%,Latino
2023,Qtr 2,May,1,40.00%,White
2023,Qtr 2,May,2,0.00%,Missing/Unknown
2023,Qtr 2,May,2,0.00%,Asian
2023,Qtr 2,May,2,0.00%,Black
2023,Qtr 2,May,2,50.00%,Latino
2023,Qtr 2,May,2,50.00%,White
2023,Qtr 2,May,3,0.00%,Asian
2023,Qtr 2,May,3,0.00%,Black
2023,Qtr 2,May,3,0.00%,Latino
2023,Qtr 2,May,3,0.00%,White
2023,Qtr 2,May,4,0.00%,Missing/Unknown
2023,Qtr 2,May,4,0.00%,Asian
2023,Qtr 2,May,4,0.00%,Black
2023,Qtr 2,May,4,20.00%,Latino
2023,Qtr 2,May,4,40.00%,White
2023,Qtr 2,May,5,0.00%,Black
2023,Qtr 2,May,5,50.00%,Latino
2023,Qtr 2,May,5,0.00%,White
2023,Qtr 2,May,7,50.00%,Latino
2023,Qtr 2,May,7,0.00%,White
2023,Qtr 2,May,8,0.00%,Black
2023,Qtr 2,May,8,25.00%,Latino
2023,Qtr 2,May,8,0.00%,White
2023,Qtr 2,May,9,0.00%,Black
2023,Qtr 2,May,9,50.00%,Latino
2023,Qtr 2,May,9,50.00%,White
2023,Qtr 2,May,10,0.00%,Asian
2023,Qtr 2,May,10,0.00%,Black
2023,Qtr 2,May,10,16.67%,Latino
2023,Qtr 2,May,10,0.00%,White
2023,Qtr 2,May,11,0.00%,Latino
2023,Qtr 2,May,11,0.00%,White
2023,Qtr 2,May,12,0.00%,Black
2023,Qtr 2,May,12,20.00%,Latino
2023,Qtr 2,May,12,0.00%,White
2023,Qtr 2,May,15,0.00%,Black
2023,Qtr 2,May,15,27.27%,Latino
2023,Qtr 2,May,15,0.00%,White
2023,Qtr 2,May,16,0.00%,Asian
2023,Qtr 2,May,16,50.00%,Black
2023,Qtr 2,May,16,66.67%,Latino
2023,Qtr 2,May,16,33.33%,White
2023,Qtr 2,May,17,20.00%,Asian
2023,Qtr 2,May,17,100.00%,Black
2023,Qtr 2,May,17,20.00%,Latino
2023,Qtr 2,May,17,50.00%,White
2023,Qtr 2,May,18,0.00%,Asian
2023,Qtr 2,May,18,66.67%,Latino
2023,Qtr 2,May,18,20.00%,White
2023,Qtr 2,May,19,0.00%,White
2023,Qtr 2,May,22,50.00%,Asian
2023,Qtr 2,May,22,0.00%,Black
2023,Qtr 2,May,22,25.00%,Latino
2023,Qtr 2,May,22,100.00%,White
2023,Qtr 2,May,23,0.00%,Asian
2023,Qtr 2,May,23,16.67%,Black
2023,Qtr 2,May,23,11.11%,Latino
2023,Qtr 2,May,23,44.44%,White
2023,Qtr 2,May,24,0.00%,Black
2023,Qtr 2,May,24,0.00%,Latino
2023,Qtr 2,May,25,0.00%,Asian
2023,Qtr 2,May,25,0.00%,Latino
2023,Qtr 2,May,25,50.00%,White
2023,Qtr 2,May,26,0.00%,Asian
2023,Qtr 2,May,26,0.00%,Black
2023,Qtr 2,May,26,0.00%,Latino
2023,Qtr 2,May,26,50.00%,White
2023,Qtr 2,May,30,0.00%,Asian
2023,Qtr 2,May,30,50.00%,Black
2023,Qtr 2,May,30,33.33%,Latino
2023,Qtr 2,May,30,28.57%,White
2023,Qtr 2,May,31,0.00%,Asian
2023,Qtr 2,May,31,0.00%,Black
2023,Qtr 2,May,31,0.00%,Latino
2023,Qtr 2,May,31,25.00%,White
2023,Qtr 2,June,1,50.00%,Black
2023,Qtr 2,June,1,0.00%,Latino
2023,Qtr 2,June,1,0.00%,White
2023,Qtr 2,June,2,0.00%,Black
2023,Qtr 2,June,2,0.00%,White
2023,Qtr 2,June,5,40.00%,Black
2023,Qtr 2,June,5,33.33%,Latino
2023,Qtr 2,June,5,0.00%,White
2023,Qtr 2,June,6,100.00%,Missing/Unknown
2023,Qtr 2,June,6,33.33%,Latino
2023,Qtr 2,June,6,33.33%,White
2023,Qtr 2,June,7,0.00%,Asian
2023,Qtr 2,June,7,0.00%,Black
2023,Qtr 2,June,7,25.00%,Latino
2023,Qtr 2,June,7,0.00%,White
2023,Qtr 2,June,8,100.00%,Asian
2023,Qtr 2,June,8,0.00%,Black
2023,Qtr 2,June,8,0.00%,Latino
2023,Qtr 2,June,8,0.00%,White
2023,Qtr 2,June,9,33.33%,Black
2023,Qtr 2,June,9,0.00%,Latino
2023,Qtr 2,June,9,0.00%,White
2023,Qtr 2,June,11,0.00%,Latino
2023,Qtr 2,June,11,0.00%,White
2023,Qtr 2,June,12,75.00%,Asian
2023,Qtr 2,June,12,20.00%,Latino
2023,Qtr 2,June,12,0.00%,White
2023,Qtr 2,June,13,0.00%,Black
2023,Qtr 2,June,13,100.00%,Latino
2023,Qtr 2,June,13,25.00%,White
2023,Qtr 2,June,14,60.00%,Latino
2023,Qtr 2,June,15,100.00%,Asian
2023,Qtr 2,June,15,0.00%,Black
2023,Qtr 2,June,15,20.00%,Latino
2023,Qtr 2,June,15,25.00%,White
2023,Qtr 2,June,16,0.00%,Asian
2023,Qtr 2,June,16,100.00%,Black
2023,Qtr 2,June,16,0.00%,Latino
2023,Qtr 2,June,16,50.00%,White
2023,Qtr 2,June,17,100.00%,Black
2023,Qtr 2,June,18,0.00%,Asian
2023,Qtr 2,June,18,0.00%,Latino
2023,Qtr 2,June,18,0.00%,White
2023,Qtr 2,June,20,100.00%,Black
2023,Qtr 2,June,20,40.00%,Latino
2023,Qtr 2,June,20,0.00%,White
2023,Qtr 2,June,21,0.00%,Asian
2023,Qtr 2,June,21,100.00%,Black
2023,Qtr 2,June,21,16.67%,Latino
2023,Qtr 2,June,21,42.86%,White
2023,Qtr 2,June,22,0.00%,Black
2023,Qtr 2,June,22,80.00%,Latino
2023,Qtr 2,June,22,40.00%,White
2023,Qtr 2,June,23,0.00%,Asian
2023,Qtr 2,June,23,0.00%,Black
2023,Qtr 2,June,23,33.33%,Latino
2023,Qtr 2,June,23,0.00%,White
2023,Qtr 2,June,26,0.00%,Black
2023,Qtr 2,June,26,0.00%,Latino
2023,Qtr 2,June,26,50.00%,White
2023,Qtr 2,June,27,0.00%,Asian
2023,Qtr 2,June,27,33.33%,Black
2023,Qtr 2,June,27,33.33%,Latino
2023,Qtr 2,June,27,33.33%,White
2023,Qtr 2,June,28,0.00%,Missing/Unknown
2023,Qtr 2,June,28,0.00%,Black
2023,Qtr 2,June,28,25.00%,Latino
2023,Qtr 2,June,28,42.86%,White
2023,Qtr 2,June,29,0.00%,Asian
2023,Qtr 2,June,29,16.67%,Latino
2023,Qtr 2,June,29,0.00%,White
2023,Qtr 2,June,30,50.00%,Asian
2023,Qtr 2,June,30,16.67%,Latino
2023,Qtr 2,June,30,100.00%,White
2023,Qtr 3,July,2,0.00%,Latino
2023,Qtr 3,July,3,33.33%,Black
2023,Qtr 3,July,3,0.00%,Latino
2023,Qtr 3,July,3,40.00%,White
2023,Qtr 3,July,5,0.00%,Asian
2023,Qtr 3,July,5,14.29%,Latino
2023,Qtr 3,July,5,66.67%,White
2023,Qtr 3,July,6,100.00%,Missing/Unknown
2023,Qtr 3,July,6,0.00%,Black
2023,Qtr 3,July,6,25.00%,Latino
2023,Qtr 3,July,6,0.00%,White
2023,Qtr 3,July,7,0.00%,Asian
2023,Qtr 3,July,7,25.00%,Latino
2023,Qtr 3,July,7,50.00%,White
2023,Qtr 3,July,10,25.00%,Asian
2023,Qtr 3,July,10,50.00%,Black
2023,Qtr 3,July,10,0.00%,Latino
2023,Qtr 3,July,10,0.00%,White
2023,Qtr 3,July,11,33.33%,Asian
2023,Qtr 3,July,11,0.00%,Black
2023,Qtr 3,July,11,40.00%,Latino
2023,Qtr 3,July,11,100.00%,White
2023,Qtr 3,July,12,100.00%,Black
2023,Qtr 3,July,12,25.00%,Latino
2023,Qtr 3,July,13,33.33%,Latino
2023,Qtr 3,July,13,0.00%,White
2023,Qtr 3,July,14,100.00%,Asian
2023,Qtr 3,July,16,100.00%,White
2023,Qtr 3,July,17,0.00%,Asian
2023,Qtr 3,July,17,16.67%,Latino
2023,Qtr 3,July,17,0.00%,White
2023,Qtr 3,July,18,0.00%,Black
2023,Qtr 3,July,18,33.33%,Latino
2023,Qtr 3,July,18,0.00%,White
2023,Qtr 3,July,19,100.00%,Missing/Unknown
2023,Qtr 3,July,19,0.00%,Latino
2023,Qtr 3,July,20,0.00%,Asian
2023,Qtr 3,July,20,0.00%,Black
2023,Qtr 3,July,20,0.00%,Latino
2023,Qtr 3,July,20,100.00%,White
2023,Qtr 3,July,21,0.00%,Asian
2023,Qtr 3,July,21,50.00%,Latino
2023,Qtr 3,July,21,33.33%,White
2023,Qtr 3,July,23,100.00%,Black
2023,Qtr 3,July,23,0.00%,Latino
2023,Qtr 3,July,24,0.00%,Missing/Unknown
2023,Qtr 3,July,24,50.00%,Black
2023,Qtr 3,July,24,0.00%,Latino
2023,Qtr 3,July,24,50.00%,White
2023,Qtr 3,July,25,100.00%,Missing/Unknown
2023,Qtr 3,July,25,50.00%,Black
2023,Qtr 3,July,25,33.33%,Latino
2023,Qtr 3,July,25,50.00%,White
2023,Qtr 3,July,26,50.00%,Latino
2023,Qtr 3,July,26,100.00%,White
2023,Qtr 3,July,27,100.00%,Missing/Unknown
2023,Qtr 3,July,27,0.00%,Black
2023,Qtr 3,July,27,0.00%,Latino
2023,Qtr 3,July,27,0.00%,White
2023,Qtr 3,July,28,25.00%,Latino
2023,Qtr 3,July,28,0.00%,White
2023,Qtr 3,July,31,20.00%,Latino
2023,Qtr 3,July,31,37.50%,White
2023,Qtr 3,August,1,0.00%,Missing/Unknown
2023,Qtr 3,August,1,100.00%,Black
2023,Qtr 3,August,1,28.57%,Latino
2023,Qtr 3,August,1,0.00%,White
2023,Qtr 3,August,2,0.00%,Missing/Unknown
2023,Qtr 3,August,2,0.00%,Black
2023,Qtr 3,August,2,0.00%,Latino
2023,Qtr 3,August,2,100.00%,White
2023,Qtr 3,August,3,0.00%,Asian
2023,Qtr 3,August,3,0.00%,White
2023,Qtr 3,August,4,0.00%,Latino
2023,Qtr 3,August,4,50.00%,White
2023,Qtr 3,August,6,0.00%,Latino
2023,Qtr 3,August,7,33.33%,Asian
2023,Qtr 3,August,7,0.00%,Black
2023,Qtr 3,August,7,33.33%,Latino
2023,Qtr 3,August,7,0.00%,White
2023,Qtr 3,August,8,50.00%,Asian
2023,Qtr 3,August,8,0.00%,Black
2023,Qtr 3,August,8,0.00%,Latino
2023,Qtr 3,August,8,50.00%,White
2023,Qtr 3,August,9,33.33%,Black
2023,Qtr 3,August,9,12.50%,Latino
2023,Qtr 3,August,9,0.00%,White
2023,Qtr 3,August,10,0.00%,Missing/Unknown
2023,Qtr 3,August,10,0.00%,Black
2023,Qtr 3,August,10,0.00%,White
2023,Qtr 3,August,11,100.00%,Black
2023,Qtr 3,August,11,25.00%,Latino
2023,Qtr 3,August,11,33.33%,White
2023,Qtr 3,August,14,0.00%,Black
2023,Qtr 3,August,14,40.00%,Latino
2023,Qtr 3,August,14,50.00%,White
2023,Qtr 3,August,15,50.00%,Black
2023,Qtr 3,August,15,0.00%,Latino
2023,Qtr 3,August,16,0.00%,Black
2023,Qtr 3,August,16,16.67%,Latino
2023,Qtr 3,August,17,0.00%,Asian
2023,Qtr 3,August,17,0.00%,Black
2023,Qtr 3,August,17,20.00%,Latino
2023,Qtr 3,August,18,100.00%,Missing/Unknown
2023,Qtr 3,August,18,0.00%,Asian
2023,Qtr 3,August,18,66.67%,Latino
2023,Qtr 3,August,18,50.00%,White
2023,Qtr 3,August,19,0.00%,Black
2023,Qtr 3,August,19,0.00%,Latino
2023,Qtr 3,August,19,0.00%,White
2023,Qtr 3,August,21,0.00%,Black
2023,Qtr 3,August,21,16.67%,Latino
2023,Qtr 3,August,21,50.00%,White
2023,Qtr 3,August,22,0.00%,Missing/Unknown
2023,Qtr 3,August,22,100.00%,Asian
2023,Qtr 3,August,22,100.00%,Black
2023,Qtr 3,August,22,0.00%,Latino
2023,Qtr 3,August,22,75.00%,White
2023,Qtr 3,August,23,0.00%,Asian
2023,Qtr 3,August,23,0.00%,Black
2023,Qtr 3,August,23,53.85%,Latino
2023,Qtr 3,August,23,40.00%,White
2023,Qtr 3,August,24,100.00%,Asian
2023,Qtr 3,August,24,0.00%,Latino
2023,Qtr 3,August,24,100.00%,White
2023,Qtr 3,August,25,50.00%,Asian
2023,Qtr 3,August,25,0.00%,Black
2023,Qtr 3,August,25,0.00%,Latino
2023,Qtr 3,August,25,0.00%,White
2023,Qtr 3,August,28,0.00%,Asian
2023,Qtr 3,August,28,0.00%,Black
2023,Qtr 3,August,28,50.00%,Latino
2023,Qtr 3,August,28,50.00%,White
2023,Qtr 3,August,29,16.67%,Latino
2023,Qtr 3,August,29,100.00%,White
2023,Qtr 3,August,30,0.00%,Asian
2023,Qtr 3,August,30,0.00%,Black
2023,Qtr 3,August,30,75.00%,Latino
2023,Qtr 3,August,30,66.67%,White
2023,Qtr 3,August,31,100.00%,Missing/Unknown
2023,Qtr 3,August,31,0.00%,Asian
2023,Qtr 3,August,31,0.00%,Latino
2023,Qtr 3,September,1,50.00%,Asian
2023,Qtr 3,September,1,0.00%,Black
2023,Qtr 3,September,1,60.00%,Latino
2023,Qtr 3,September,1,50.00%,White
2023,Qtr 3,September,3,100.00%,White
2023,Qtr 3,September,4,100.00%,Black
2023,Qtr 3,September,5,0.00%,Asian
2023,Qtr 3,September,5,40.00%,Latino
2023,Qtr 3,September,5,0.00%,White
2023,Qtr 3,September,6,0.00%,Asian
2023,Qtr 3,September,6,25.00%,Latino
2023,Qtr 3,September,6,33.33%,White
2023,Qtr 3,September,7,0.00%,Latino
2023,Qtr 3,September,7,100.00%,White
2023,Qtr 3,September,8,100.00%,Missing/Unknown
2023,Qtr 3,September,8,33.33%,Latino
2023,Qtr 3,September,8,100.00%,White
2023,Qtr 3,September,11,50.00%,Black
2023,Qtr 3,September,11,33.33%,Latino
2023,Qtr 3,September,11,0.00%,White
2023,Qtr 3,September,12,0.00%,Missing/Unknown
2023,Qtr 3,September,12,0.00%,Asian
2023,Qtr 3,September,12,0.00%,Black
2023,Qtr 3,September,12,25.00%,Latino
2023,Qtr 3,September,12,0.00%,White
2023,Qtr 3,September,13,50.00%,Asian
2023,Qtr 3,September,13,100.00%,Black
2023,Qtr 3,September,13,42.86%,Latino
2023,Qtr 3,September,13,0.00%,White
2023,Qtr 3,September,14,0.00%,Latino
2023,Qtr 3,September,14,100.00%,White
2023,Qtr 3,September,15,0.00%,Black
2023,Qtr 3,September,15,50.00%,Latino
2023,Qtr 3,September,16,0.00%,Latino
2023,Qtr 3,September,17,50.00%,Black
2023,Qtr 3,September,18,0.00%,Black
2023,Qtr 3,September,18,20.00%,Latino
2023,Qtr 3,September,18,25.00%,White
2023,Qtr 3,September,19,100.00%,Missing/Unknown
2023,Qtr 3,September,19,100.00%,Asian
2023,Qtr 3,September,19,100.00%,Black
2023,Qtr 3,September,19,50.00%,Latino
2023,Qtr 3,September,19,50.00%,White
2023,Qtr 3,September,20,22.22%,Latino
2023,Qtr 3,September,20,33.33%,White
2023,Qtr 3,September,21,0.00%,Asian
2023,Qtr 3,September,21,100.00%,Black
2023,Qtr 3,September,21,30.00%,Latino
2023,Qtr 3,September,21,66.67%,White
2023,Qtr 3,September,22,50.00%,Black
2023,Qtr 3,September,22,50.00%,Latino
2023,Qtr 3,September,22,0.00%,White
2023,Qtr 3,September,25,0.00%,Asian
2023,Qtr 3,September,25,0.00%,Black
2023,Qtr 3,September,25,22.22%,Latino
2023,Qtr 3,September,25,20.00%,White
2023,Qtr 3,September,26,100.00%,Black
2023,Qtr 3,September,26,42.86%,Latino
2023,Qtr 3,September,26,0.00%,White
2023,Qtr 3,September,27,0.00%,Asian
2023,Qtr 3,September,27,66.67%,Black
2023,Qtr 3,September,27,50.00%,Latino
2023,Qtr 3,September,27,0.00%,White
2023,Qtr 3,September,28,0.00%,Black
2023,Qtr 3,September,28,0.00%,Latino
2023,Qtr 3,September,29,50.00%,Latino
2023,Qtr 3,September,29,100.00%,White
2023,Qtr 3,September,30,0.00%,Asian
2023,Qtr 3,September,30,100.00%,Black
2023,Qtr 3,September,30,100.00%,Latino
2023,Qtr 3,September,30,0.00%,White
2023,Qtr 4,October,2,0.00%,Missing/Unknown
2023,Qtr 4,October,2,0.00%,Asian
2023,Qtr 4,October,2,0.00%,Black
2023,Qtr 4,October,2,0.00%,Latino
2023,Qtr 4,October,2,100.00%,White
2023,Qtr 4,October,3,50.00%,Latino
2023,Qtr 4,October,3,0.00%,White
2023,Qtr 4,October,4,0.00%,Asian
2023,Qtr 4,October,4,25.00%,Latino
2023,Qtr 4,October,5,0.00%,Asian
2023,Qtr 4,October,5,33.33%,Black
2023,Qtr 4,October,5,25.00%,Latino
2023,Qtr 4,October,5,0.00%,White
2023,Qtr 4,October,6,0.00%,Asian
2023,Qtr 4,October,6,0.00%,Black
2023,Qtr 4,October,6,0.00%,Latino
2023,Qtr 4,October,6,0.00%,White
2023,Qtr 4,October,10,100.00%,Black
